CHROM	WINDOW	mustela_putorius.10x.barcoded
chr3	1242	86
chr3	1243	132
chr3	1244	128
chr3	1245	128
chr3	1246	128
chr3	1247	136
chr3	1248	131
chr3	1249	139
chr3	1250	142
chr3	1251	142
chr3	1252	138
chr3	1253	78
chr3	1254	83
chr3	1255	76
chr3	1256	81
chr3	1257	82
chr3	1258	85
chr3	1259	87
chr3	1260	100
chr3	1261	93
chr3	1262	95
chr3	1263	106
chr3	1264	102
chr3	1265	109
chr3	1266	106
chr3	1267	102
chr3	1268	99
chr3	1269	93
chr3	1270	78
chr3	1271	80
chr3	1272	79
chr3	1273	84
chr3	1274	89
chr3	1275	140
chr3	1276	140
chr3	1277	136
chr3	1278	135
chr3	1279	130
chr3	1280	141
chr3	1281	146
chr3	1282	147
chr3	1283	142
chr3	1284	134
chr3	1285	87
chr3	1286	92
chr3	1287	90
chr3	1288	104
chr3	1289	121
chr3	1290	113
chr3	1291	116
chr3	1292	119
chr3	1293	115
chr3	1294	114
chr3	1295	108
chr3	1296	107
chr3	1297	113
chr3	1298	102
chr3	1299	86
chr3	1300	96
chr3	1301	84
chr3	1302	81
chr3	1303	85
chr3	1304	177
chr3	1305	204
chr3	1306	206
chr3	1307	213
chr3	1308	211
chr3	1309	211
chr3	1310	198
chr3	1311	203
chr3	1312	213
chr3	1313	204
chr3	1314	114
chr3	1315	93
chr3	1316	95
chr3	1317	93
chr3	1318	90
chr3	1319	92
chr3	1320	95
chr3	1321	92
chr3	1322	80
chr3	1323	93
chr3	1324	90
chr3	1325	109
chr3	1326	273
chr3	1327	275
chr3	1328	278
chr3	1329	276
chr3	1330	279
chr3	1331	282
chr3	1332	289
chr3	1333	276
chr3	1334	285
chr3	1335	264
chr3	1336	90
chr3	1337	80
chr3	1338	83
chr3	1339	86
chr3	1340	78
chr3	1341	86
chr3	1342	90
chr3	1343	104
chr3	1344	108
chr3	1345	121
chr3	1346	133
chr3	1347	140
chr3	1348	158
chr3	1349	176
chr3	1350	206
chr3	1351	196
chr3	1352	187
chr3	1353	182
chr3	1354	174
chr3	1355	163
chr3	1356	165
chr3	1357	168
chr3	1358	157
chr3	1359	137
chr3	1360	120
chr3	1361	129
chr3	1362	142
chr3	1363	149
chr3	1364	163
chr3	1365	242
chr3	1366	247
chr3	1367	253
chr3	1368	252
chr3	1369	504
chr3	1370	757
chr3	1371	816
chr3	1372	809
chr3	1373	802
chr3	1374	807
chr3	1375	747
chr3	1376	748
chr3	1377	743
chr3	1378	740
chr3	1379	501
chr3	1380	247
chr3	1381	196
chr3	1382	196
chr3	1383	197
chr3	1384	186
chr3	1385	166
chr3	1386	146
chr3	1387	155
chr3	1388	163
chr3	1389	154
chr3	1390	149
chr3	1391	136
chr3	1392	136
chr3	1393	132
chr3	1394	125
chr3	1395	132
chr3	1396	143
chr3	1397	136
chr3	1398	141
chr3	1399	144
chr3	1400	153
chr3	1401	168
chr3	1402	217
chr3	1403	221
chr3	1404	311
chr3	1405	368
chr3	1406	366
chr3	1407	368
chr3	1408	364
chr3	1409	365
chr3	1410	380
chr3	1411	374
chr3	1412	343
chr3	1413	341
chr3	1414	542
chr3	1415	928
chr3	1416	1241
chr3	1417	1250
chr3	1418	1251
chr3	1419	1283
chr3	1420	1276
chr3	1421	1281
chr3	1422	1272
chr3	1423	1282
chr3	1424	1009
chr3	1425	567
chr3	1426	252
chr3	1427	245
chr3	1428	241
chr3	1429	219
chr3	1430	214
chr3	1431	399
chr3	1432	601
chr3	1433	846
chr3	1434	889
chr3	1435	991
chr3	1436	1046
chr3	1437	1063
chr3	1438	1060
chr3	1439	1627
chr3	1440	1804
chr3	1441	1651
chr3	1442	1446
chr3	1443	1200
chr3	1444	1149
chr3	1445	1050
chr3	1446	996
chr3	1447	981
chr3	1448	986
chr3	1449	414
chr3	1450	232
chr3	1451	187
chr3	1452	178
chr3	1453	184
chr3	1454	191
chr3	1455	198
chr3	1456	208
chr3	1457	238
chr3	1458	246
chr3	1459	252
chr3	1460	255
chr3	1461	312
chr3	1462	327
chr3	1463	333
chr3	1464	338
chr3	1465	323
chr3	1466	308
chr3	1467	268
chr3	1468	245
chr3	1469	229
chr3	1470	218
chr3	1471	167
chr3	1472	160
chr3	1473	163
chr3	1474	159
chr3	1475	167
chr3	1476	172
chr3	1477	166
chr3	1478	169
chr3	1479	170
chr3	1480	172
chr3	1481	159
chr3	1482	149
chr3	1483	135
chr3	1484	120
chr3	1485	109
chr3	1486	121
chr3	1487	121
chr3	1488	131
chr3	1489	130
chr3	1490	137
chr3	1491	152
chr3	1492	154
chr3	1493	143
chr3	1494	145
chr3	1495	140
chr3	1496	121
chr3	1497	137
chr3	1498	123
chr3	1499	127
chr3	1500	121
chr3	1501	129
chr3	1502	129
chr3	1503	137
chr3	1504	143
chr3	1505	165
chr3	1506	170
chr3	1507	161
chr3	1508	176
chr3	1509	174
chr3	1510	173
chr3	1511	161
chr3	1512	168
chr3	1513	166
chr3	1514	162
chr3	1515	180
chr3	1516	178
chr3	1517	205
chr3	1518	194
chr3	1519	188
chr3	1520	192
chr3	1521	193
chr3	1522	191
chr3	1523	189
chr3	1524	193
chr3	1525	152
chr3	1526	160
chr3	1527	123
chr3	1528	118
chr3	1529	123
chr3	1530	121
chr3	1531	107
chr3	1532	117
chr3	1533	130
chr3	1534	126
chr3	1535	149
chr3	1536	150
chr3	1537	162
chr3	1538	185
chr3	1539	194
chr3	1540	362
chr3	1541	374
chr3	1542	422
chr3	1543	623
chr3	1544	630
chr3	1545	620
chr3	1546	623
chr3	1547	621
chr3	1548	617
chr3	1549	630
chr3	1550	471
chr3	1551	482
chr3	1552	427
chr3	1553	228
chr3	1554	241
chr3	1555	243
chr3	1556	244
chr3	1557	254
chr3	1558	246
chr3	1559	230
chr3	1560	225
chr3	1561	224
chr3	1562	224
chr3	1563	208
chr3	1564	191
chr3	1565	200
chr3	1566	196
chr3	1567	196
chr3	1568	215
chr3	1569	216
chr3	1570	211
chr3	1571	194
chr3	1572	186
chr3	1573	188
chr3	1574	175
chr3	1575	151
chr3	1576	140
chr3	1577	124
chr3	1578	98
chr3	1579	89
chr3	1580	91
chr3	1581	99
chr3	1582	111
chr3	1583	102
chr3	1584	110
chr3	1585	272
chr3	1586	465
chr3	1587	469
chr3	1588	615
chr3	1589	624
chr3	1590	626
chr3	1591	633
chr3	1592	627
chr3	1593	640
chr3	1594	651
chr3	1595	510
chr3	1596	326
chr3	1597	327
chr3	1598	195
chr3	1599	186
chr3	1600	178
chr3	1601	172
chr3	1602	219
chr3	1603	225
chr3	1604	214
chr3	1605	211
chr3	1606	205
chr3	1607	488
chr3	1608	667
chr3	1609	828
chr3	1610	865
chr3	1611	877
chr3	1612	850
chr3	1613	844
chr3	1614	853
chr3	1615	839
chr3	1616	862
chr3	1617	581
chr3	1618	405
chr3	1619	244
chr3	1620	210
chr3	1621	202
chr3	1622	180
chr3	1623	170
chr3	1624	153
chr3	1625	165
chr3	1626	156
chr3	1627	158
chr3	1628	152
chr3	1629	148
chr3	1630	154
chr3	1631	143
chr3	1632	168
chr3	1633	177
chr3	1634	345
chr3	1635	527
chr3	1636	525
chr3	1637	516
chr3	1638	506
chr3	1639	517
chr3	1640	513
chr3	1641	513
chr3	1642	479
chr3	1643	471
chr3	1644	304
chr3	1645	105
chr3	1646	91
chr3	1647	128
chr3	1648	245
chr3	1649	244
chr3	1650	253
chr3	1651	254
chr3	1652	263
chr3	1653	274
chr3	1654	277
chr3	1655	289
chr3	1656	285
chr3	1657	254
chr3	1658	137
chr3	1659	138
chr3	1660	137
chr3	1661	140
chr3	1662	129
chr3	1663	119
chr3	1664	118
chr3	1665	114
chr3	1666	114
chr3	1667	130
chr3	1668	140
chr3	1669	149
chr3	1670	134
chr3	1671	129
chr3	1672	137
chr3	1673	139
chr3	1674	136
chr3	1675	134
chr3	1676	159
chr3	1677	325
chr3	1678	321
chr3	1679	317
chr3	1680	339
chr3	1681	355
chr3	1682	359
chr3	1683	368
chr3	1684	378
chr3	1685	388
chr3	1686	367
chr3	1687	220
chr3	1688	221
chr3	1689	218
chr3	1690	225
chr3	1691	217
chr3	1692	222
chr3	1693	206
chr3	1694	216
chr3	1695	214
chr3	1696	219
chr3	1697	193
chr3	1698	213
chr3	1699	211
chr3	1700	193
chr3	1701	191
chr3	1702	207
chr3	1703	293
chr3	1704	286
chr3	1705	283
chr3	1706	279
chr3	1707	348
chr3	1708	734
chr3	1709	725
chr3	1710	715
chr3	1711	718
chr3	1712	690
chr3	1713	598
chr3	1714	788
chr3	1715	945
chr3	1716	1260
chr3	1717	1421
chr3	1718	1031
chr3	1719	1057
chr3	1720	1069
chr3	1721	1120
chr3	1722	1231
chr3	1723	1343
chr3	1724	1315
chr3	1725	1160
chr3	1726	844
chr3	1727	596
chr3	1728	579
chr3	1729	555
chr3	1730	573
chr3	1731	523
chr3	1732	410
chr3	1733	306
chr3	1734	139
chr3	1735	133
chr3	1736	184
chr3	1737	197
chr3	1738	271
chr3	1739	276
chr3	1740	254
chr3	1741	247
chr3	1742	253
chr3	1743	268
chr3	1744	586
chr3	1745	862
chr3	1746	1054
chr3	1747	1329
chr3	1748	1464
chr3	1749	1982
chr3	1750	2203
chr3	1751	2290
chr3	1752	2291
chr3	1753	2353
chr3	1754	2075
chr3	1755	1826
chr3	1756	1616
chr3	1757	1461
chr3	1758	1271
chr3	1759	767
chr3	1760	591
chr3	1761	631
chr3	1762	639
chr3	1763	712
chr3	1764	675
chr3	1765	652
chr3	1766	625
chr3	1767	498
chr3	1768	476
chr3	1769	457
chr3	1770	412
chr3	1771	285
chr3	1772	267
chr3	1773	130
chr3	1774	129
chr3	1775	120
chr3	1776	198
chr3	1777	600
chr3	1778	698
chr3	1779	841
chr3	1780	847
chr3	1781	871
chr3	1782	873
chr3	1783	886
chr3	1784	888
chr3	1785	893
chr3	1786	808
chr3	1787	407
chr3	1788	309
chr3	1789	243
chr3	1790	425
chr3	1791	419
chr3	1792	431
chr3	1793	414
chr3	1794	413
chr3	1795	423
chr3	1796	417
chr3	1797	410
chr3	1798	408
chr3	1799	329
chr3	1800	152
chr3	1801	126
chr3	1802	172
chr3	1803	233
chr3	1804	287
chr3	1805	474
chr3	1806	538
chr3	1807	750
chr3	1808	772
chr3	1809	788
chr3	1810	947
chr3	1811	1009
chr3	1812	1117
chr3	1813	1059
chr3	1814	1012
chr3	1815	850
chr3	1816	853
chr3	1817	712
chr3	1818	761
chr3	1819	750
chr3	1820	594
chr3	1821	580
chr3	1822	656
chr3	1823	659
chr3	1824	701
chr3	1825	701
chr3	1826	744
chr3	1827	900
chr3	1828	944
chr3	1829	1022
chr3	1830	1262
chr3	1831	1512
chr3	1832	1354
chr3	1833	1676
chr3	1834	1716
chr3	1835	1703
chr3	1836	1627
chr3	1837	1409
chr3	1838	1286
chr3	1839	1198
chr3	1840	939
chr3	1841	650
chr3	1842	576
chr3	1843	233
chr3	1844	137
chr3	1845	111
chr3	1846	86
chr3	1847	80
chr3	1848	77
chr3	1849	90
chr3	1850	96
chr3	1851	96
chr3	1852	87
chr3	1853	89
chr3	1854	94
chr3	1855	113
chr3	1856	117
chr3	1857	126
chr3	1858	140
chr3	1859	138
chr3	1860	129
chr3	1861	140
chr3	1862	246
chr3	1863	259
chr3	1864	265
chr3	1865	254
chr3	1866	260
chr3	1867	259
chr3	1868	264
chr3	1869	269
chr3	1870	273
chr3	1871	286
chr3	1872	218
chr3	1873	205
chr3	1874	213
chr3	1875	217
chr3	1876	220
chr3	1877	223
chr3	1878	221
chr3	1879	222
chr3	1880	227
chr3	1881	203
chr3	1882	186
chr3	1883	205
chr3	1884	191
chr3	1885	723
chr3	1886	775
chr3	1887	770
chr3	1888	773
chr3	1889	764
chr3	1890	758
chr3	1891	768
chr3	1892	752
chr3	1893	747
chr3	1894	742
chr3	1895	260
chr3	1896	247
chr3	1897	242
chr3	1898	504
chr3	1899	516
chr3	1900	518
chr3	1901	508
chr3	1902	504
chr3	1903	749
chr3	1904	756
chr3	1905	698
chr3	1906	650
chr3	1907	762
chr3	1908	644
chr3	1909	712
chr3	1910	713
chr3	1911	710
chr3	1912	707
chr3	1913	462
chr3	1914	465
chr3	1915	468
chr3	1916	475
chr3	1917	422
chr3	1918	334
chr3	1919	318
chr3	1920	415
chr3	1921	640
chr3	1922	734
chr3	1923	943
chr3	1924	990
chr3	1925	991
chr3	1926	981
chr3	1927	921
chr3	1928	957
chr3	1929	1029
chr3	1930	1230
chr3	1931	1006
chr3	1932	920
chr3	1933	702
chr3	1934	650
chr3	1935	646
chr3	1936	670
chr3	1937	670
chr3	1938	570
chr3	1939	456
chr3	1940	162
chr3	1941	166
chr3	1942	176
chr3	1943	175
chr3	1944	183
chr3	1945	193
chr3	1946	181
chr3	1947	181
chr3	1948	183
chr3	1949	168
chr3	1950	159
chr3	1951	204
chr3	1952	203
chr3	1953	485
chr3	1954	474
chr3	1955	481
chr3	1956	471
chr3	1957	475
chr3	1958	612
chr3	1959	594
chr3	1960	586
chr3	1961	526
chr3	1962	505
chr3	1963	214
chr3	1964	204
chr3	1965	177
chr3	1966	164
chr3	1967	151
chr4	0	218
chr4	1	202
chr4	2	208
chr4	3	192
chr4	4	208
chr4	5	301
chr4	6	382
chr4	7	385
chr4	8	385
chr4	9	383
chr4	10	389
chr4	11	392
chr4	12	383
chr4	13	390
chr4	14	371
chr4	15	260
chr4	16	170
chr4	17	157
chr4	18	153
chr4	19	158
chr4	20	162
chr4	21	437
chr4	22	927
chr4	23	1014
chr4	24	1110
chr4	25	1136
chr4	26	1580
chr4	27	1744
chr4	28	1818
chr4	29	1814
chr4	30	1989
chr4	31	1710
chr4	32	1219
chr4	33	1118
chr4	34	1044
chr4	35	1074
chr4	36	614
chr4	37	453
chr4	38	386
chr4	39	383
chr4	40	260
chr4	41	360
chr4	42	506
chr4	43	523
chr4	44	512
chr4	45	503
chr4	46	510
chr4	47	512
chr4	48	495
chr4	49	491
chr4	50	451
chr4	51	688
chr4	52	586
chr4	53	609
chr4	54	612
chr4	55	578
chr4	56	572
chr4	57	577
chr4	58	618
chr4	59	659
chr4	60	757
chr4	61	517
chr4	62	554
chr4	63	630
chr4	64	644
chr4	65	642
chr4	66	692
chr4	67	709
chr4	68	722
chr4	69	688
chr4	70	622
chr4	71	545
chr4	72	585
chr4	73	481
chr4	74	722
chr4	75	778
chr4	76	791
chr4	77	1036
chr4	78	993
chr4	79	1188
chr4	80	1132
chr4	81	1125
chr4	82	996
chr4	83	974
chr4	84	704
chr4	85	639
chr4	86	570
chr4	87	290
chr4	88	287
chr4	89	84
chr4	90	84
chr4	91	82
chr4	92	84
chr4	93	100
chr4	94	103
chr4	95	97
chr4	96	111
chr4	97	194
chr4	98	209
chr4	99	228
chr4	100	237
chr4	101	224
chr4	102	220
chr4	103	212
chr4	104	208
chr4	105	254
chr4	106	242
chr4	107	176
chr4	108	175
chr4	109	180
chr4	110	354
chr4	111	362
chr4	112	385
chr4	113	386
chr4	114	389
chr4	115	346
chr4	116	348
chr4	117	371
chr4	118	363
chr4	119	347
chr4	120	173
chr4	121	172
chr4	122	154
chr4	123	160
chr4	124	176
chr4	125	186
chr4	126	190
chr4	127	170
chr4	128	247
chr4	129	241
chr4	130	255
chr4	131	254
chr4	132	267
chr4	133	279
chr4	134	271
chr4	135	267
chr4	136	277
chr4	137	276
chr4	138	195
chr4	139	212
chr4	140	191
chr4	141	189
chr4	142	177
chr4	143	156
chr4	144	485
chr4	145	481
chr4	146	473
chr4	147	467
chr4	148	466
chr4	149	456
chr4	150	468
chr4	151	486
chr4	152	478
chr4	153	483
chr4	154	160
chr4	155	155
chr4	156	145
chr4	157	140
chr4	158	137
chr4	159	132
chr4	160	132
chr4	161	117
chr4	162	139
chr4	163	134
chr4	164	128
chr4	165	138
chr4	166	141
chr4	167	151
chr4	168	166
chr4	169	164
chr4	170	150
chr4	171	332
chr4	172	684
chr4	173	702
chr4	174	711
chr4	175	737
chr4	176	846
chr4	177	850
chr4	178	851
chr4	179	858
chr4	180	881
chr4	181	814
chr4	182	469
chr4	183	542
chr4	184	562
chr4	185	561
chr4	186	537
chr4	187	862
chr4	188	874
chr4	189	964
chr4	190	1013
chr4	191	985
chr4	192	1174
chr4	193	1245
chr4	194	1310
chr4	195	1327
chr4	196	1268
chr4	197	960
chr4	198	947
chr4	199	854
chr4	200	794
chr4	201	885
chr4	202	1120
chr4	203	1018
chr4	204	940
chr4	205	902
chr4	206	899
chr4	207	871
chr4	208	871
chr4	209	885
chr4	210	875
chr4	211	703
chr4	212	269
chr4	213	600
chr4	214	605
chr4	215	975
chr4	216	1284
chr4	217	1689
chr4	218	1699
chr4	219	1685
chr4	220	1853
chr4	221	1868
chr4	222	1863
chr4	223	1660
chr4	224	1710
chr4	225	1346
chr4	226	1023
chr4	227	621
chr4	228	598
chr4	229	605
chr4	230	453
chr4	231	671
chr4	232	697
chr4	233	510
chr4	234	572
chr4	235	869
chr4	236	1188
chr4	237	1355
chr4	238	1433
chr4	239	1435
chr4	240	1420
chr4	241	1175
chr4	242	1141
chr4	243	1141
chr4	244	1003
chr4	245	702
chr4	246	375
chr4	247	207
chr4	248	135
chr4	249	130
chr4	250	135
chr4	251	444
chr4	252	450
chr4	253	468
chr4	254	476
chr4	255	474
chr4	256	471
chr4	257	532
chr4	258	575
chr4	259	576
chr4	260	581
chr4	261	279
chr4	262	273
chr4	263	262
chr4	264	258
chr4	265	251
chr4	266	253
chr4	267	182
chr4	268	130
chr4	269	118
chr4	270	104
chr4	271	108
chr4	272	114
chr4	273	126
chr4	274	135
chr4	275	143
chr4	276	150
chr4	277	154
chr4	278	159
chr4	279	170
chr4	280	178
chr4	281	162
chr4	282	165
chr4	283	152
chr4	284	144
chr4	285	137
chr4	286	125
chr4	287	120
chr4	288	119
chr4	289	117
chr4	290	577
chr4	291	611
chr4	292	1031
chr4	293	1343
chr4	294	1500
chr4	295	1616
chr4	296	1759
chr4	297	1767
chr4	298	1990
chr4	299	2417
chr4	300	2269
chr4	301	2521
chr4	302	2291
chr4	303	2190
chr4	304	2094
chr4	305	1987
chr4	306	1850
chr4	307	1850
chr4	308	1627
chr4	309	1205
chr4	310	907
chr4	311	634
chr4	312	438
chr4	313	238
chr4	314	176
chr4	315	164
chr4	316	159
chr4	317	170
chr4	318	174
chr4	319	166
chr4	320	155
chr4	321	147
chr4	322	163
chr4	323	154
chr4	324	160
chr4	325	169
chr4	326	176
chr4	327	167
chr4	328	167
chr4	329	162
chr4	330	166
chr4	331	182
chr4	332	340
chr4	333	341
chr4	334	329
chr4	335	344
chr4	336	354
chr4	337	595
chr4	338	604
chr4	339	611
chr4	340	723
chr4	341	717
chr4	342	543
chr4	343	534
chr4	344	530
chr4	345	496
chr4	346	480
chr4	347	234
chr4	348	212
chr4	349	207
chr4	350	88
chr4	351	88
chr4	352	94
chr4	353	95
chr4	354	104
chr4	355	109
chr4	356	110
chr4	357	120
chr4	358	133
chr4	359	139
chr4	360	138
chr4	361	130
chr4	362	127
chr4	363	143
chr4	364	138
chr4	365	149
chr4	366	156
chr4	367	155
chr4	368	164
chr4	369	157
chr4	370	166
chr4	371	175
chr4	372	177
chr4	373	164
chr4	374	172
chr4	375	176
chr4	376	171
chr4	377	169
chr4	378	167
chr4	379	181
chr4	380	183
chr4	381	175
chr4	382	168
chr4	383	187
chr4	384	174
chr4	385	168
chr4	386	168
chr4	387	156
chr4	388	143
chr4	389	138
chr4	390	127
chr4	391	131
chr4	392	139
chr4	393	130
chr4	394	139
chr4	395	134
chr4	396	139
chr4	397	146
chr4	398	146
chr4	399	140
chr4	400	139
chr4	401	150
chr4	402	150
chr4	403	142
chr4	404	144
chr4	405	151
chr4	406	151
chr4	407	153
chr4	408	156
chr4	409	158
chr4	410	160
chr4	411	175
chr4	412	176
chr4	413	174
chr4	414	174
chr4	415	174
chr4	416	171
chr4	417	170
chr4	418	165
chr4	419	156
chr4	420	155
chr4	421	140
chr4	422	214
chr4	423	221
chr4	424	226
chr4	425	234
chr4	426	233
chr4	427	237
chr4	428	251
chr4	429	266
chr4	430	258
chr4	431	283
chr4	432	307
chr4	433	301
chr4	434	306
chr4	435	302
chr4	436	298
chr4	437	292
chr4	438	284
chr4	439	271
chr4	440	275
chr4	441	279
chr4	442	171
chr4	443	169
chr4	444	195
chr4	445	187
chr4	446	203
chr4	447	212
chr4	448	218
chr4	449	224
chr4	450	233
chr4	451	338
chr4	452	522
chr4	453	633
chr4	454	649
chr4	455	652
chr4	456	709
chr4	457	710
chr4	458	707
chr4	459	737
chr4	460	747
chr4	461	606
chr4	462	423
chr4	463	309
chr4	464	545
chr4	465	619
chr4	466	543
chr4	467	540
chr4	468	538
chr4	469	501
chr4	470	475
chr4	471	465
chr4	472	467
chr4	473	467
chr4	474	165
chr4	475	82
chr4	476	88
chr4	477	83
chr4	478	75
chr4	479	77
chr4	480	81
chr4	481	81
chr4	482	72
chr4	483	68
chr4	484	82
chr4	485	86
chr4	486	87
chr4	487	85
chr4	488	85
chr4	489	79
chr4	490	80
chr4	491	75
chr4	492	80
chr4	493	76
chr4	494	71
chr4	495	77
chr4	496	69
chr4	497	72
chr4	498	70
chr4	499	92
chr4	500	91
chr4	501	94
chr4	502	104
chr4	503	103
chr4	504	102
chr4	505	90
chr4	506	94
chr4	507	84
chr4	508	95
chr4	509	81
chr4	510	80
chr4	511	85
chr4	512	81
chr4	513	88
chr4	514	97
chr4	515	106
chr4	516	109
chr4	517	121
chr4	518	110
chr4	519	109
chr4	520	121
chr4	521	273
chr4	522	282
chr4	523	288
chr4	524	282
chr4	525	308
chr4	526	312
chr4	527	313
chr4	528	333
chr4	529	345
chr4	530	344
chr4	531	215
chr4	532	203
chr4	533	210
chr4	534	221
chr4	535	198
chr4	536	200
chr4	537	202
chr4	538	208
chr4	539	215
chr4	540	228
chr4	541	212
chr4	542	221
chr4	543	217
chr4	544	220
chr4	545	219
chr4	546	219
chr4	547	224
chr4	548	205
chr4	549	211
chr4	550	198
chr4	551	357
chr4	552	342
chr4	553	332
chr4	554	316
chr4	555	309
chr4	556	294
chr4	557	280
chr4	558	282
chr4	559	263
chr4	560	256
chr4	561	108
chr4	562	122
chr4	563	137
chr4	564	143
chr4	565	143
chr4	566	158
chr4	567	155
chr4	568	160
chr4	569	356
chr4	570	374
chr4	571	365
chr4	572	350
chr4	573	337
chr4	574	330
chr4	575	575
chr4	576	573
chr4	577	583
chr4	578	592
chr4	579	406
chr4	580	409
chr4	581	404
chr4	582	423
chr4	583	444
chr4	584	444
chr4	585	208
chr4	586	235
chr4	587	235
chr4	588	331
chr4	589	629
chr4	590	869
chr4	591	1016
chr4	592	1013
chr4	593	1001
chr4	594	1089
chr4	595	1082
chr4	596	1048
chr4	597	1041
chr4	598	938
chr4	599	630
chr4	600	363
chr4	601	204
chr4	602	192
chr4	603	183
chr4	604	105
chr4	605	100
chr4	606	107
chr4	607	116
chr4	608	116
chr4	609	125
chr4	610	137
chr4	611	172
chr4	612	182
chr4	613	187
chr4	614	178
chr4	615	190
chr4	616	189
chr4	617	180
chr4	618	173
chr4	619	156
chr4	620	151
chr4	621	134
chr4	622	132
chr4	623	142
chr4	624	142
chr4	625	146
chr4	626	158
chr4	627	181
chr4	628	196
chr4	629	217
chr4	630	224
chr4	631	219
chr4	632	206
chr4	633	189
chr4	634	198
chr4	635	181
chr4	636	176
chr4	637	156
chr4	638	137
chr4	639	119
chr4	640	117
chr4	641	116
chr4	642	126
chr4	643	128
chr4	644	122
chr4	645	135
chr4	646	140
chr4	647	145
chr4	648	144
chr4	649	151
chr4	650	160
chr4	651	175
chr4	652	175
chr4	653	177
chr4	654	173
chr4	655	196
chr4	656	179
chr4	657	167
chr4	658	169
chr4	659	272
chr4	660	585
chr4	661	957
chr4	662	1014
chr4	663	1380
chr4	664	1425
chr4	665	1400
chr4	666	1447
chr4	667	1634
chr4	668	1650
chr4	669	1540
chr4	670	1215
chr4	671	829
chr4	672	770
chr4	673	399
chr4	674	364
chr4	675	365
chr4	676	320
chr4	677	134
chr4	678	129
chr4	679	144
chr4	680	147
chr4	681	138
chr4	682	135
chr4	683	145
chr4	684	157
chr4	685	159
chr4	686	155
chr4	687	164
chr4	688	273
chr4	689	276
chr4	690	274
chr4	691	280
chr4	692	287
chr4	693	289
chr4	694	282
chr4	695	275
chr4	696	291
chr4	697	297
chr4	698	179
chr4	699	190
chr4	700	603
chr4	701	863
chr4	702	1187
chr4	703	1489
chr4	704	1772
chr4	705	2091
chr4	706	2320
chr4	707	2310
chr4	708	2309
chr4	709	2293
chr4	710	1880
chr4	711	1629
chr4	712	1297
chr4	713	999
chr4	714	704
chr4	715	396
chr4	716	161
chr4	717	181
chr4	718	182
chr4	719	186
chr4	720	193
chr4	721	186
chr4	722	193
chr4	723	194
chr4	724	200
chr4	725	198
chr4	726	194
chr4	727	186
chr4	728	200
chr4	729	186
chr4	730	188
chr4	731	186
chr4	732	180
chr4	733	165
chr4	734	159
chr4	735	147
chr4	736	141
chr4	737	123
chr4	738	113
chr4	739	119
chr4	740	105
chr4	741	110
chr4	742	130
chr4	743	195
chr4	744	201
chr4	745	206
chr4	746	208
chr4	747	224
chr4	748	225
chr4	749	225
chr4	750	236
chr4	751	237
chr4	752	228
chr4	753	166
chr4	754	163
chr4	755	158
chr4	756	175
chr4	757	177
chr4	758	178
chr4	759	171
chr4	760	161
chr4	761	160
chr4	762	149
chr4	763	152
chr4	764	157
chr4	765	164
chr4	766	159
chr4	767	149
chr4	768	148
chr4	769	152
chr4	770	163
chr4	771	174
chr4	772	183
chr4	773	187
chr4	774	193
chr4	775	190
chr4	776	178
chr4	777	187
chr4	778	175
chr4	779	179
chr4	780	170
chr4	781	158
chr4	782	157
chr4	783	148
chr4	784	132
chr4	785	126
chr4	786	122
chr4	787	109
chr4	788	121
chr4	789	114
chr4	790	119
chr4	791	120
chr4	792	115
chr4	793	129
chr4	794	145
chr4	795	163
chr4	796	181
chr4	797	186
chr4	798	180
chr4	799	173
chr4	800	189
chr4	801	177
chr4	802	170
chr4	803	170
chr4	804	152
chr4	805	135
chr4	806	123
chr4	807	114
chr4	808	104
chr4	809	103
chr4	810	77
chr4	811	80
chr4	812	88
chr4	813	80
chr4	814	87
chr4	815	91
chr4	816	87
chr4	817	87
chr4	818	91
chr4	819	89
chr4	820	107
chr4	821	105
chr4	822	102
chr4	823	99
chr4	824	94
chr4	825	89
chr4	826	90
chr4	827	99
chr4	828	112
chr4	829	116
chr4	830	99
chr4	831	140
chr4	832	140
chr4	833	143
chr4	834	140
chr4	835	133
chr4	836	128
chr4	837	135
chr4	838	125
chr4	839	134
chr4	840	144
chr4	841	109
chr4	842	103
chr4	843	111
chr4	844	118
chr4	845	132
chr4	846	145
chr4	847	146
chr4	848	139
chr4	849	125
chr4	850	116
chr4	851	113
chr4	852	120
chr4	853	115
chr4	854	113
chr4	855	122
chr4	856	112
chr4	857	93
chr4	858	103
chr4	859	107
chr4	860	109
chr4	861	119
chr4	862	131
chr4	863	120
chr4	864	122
chr4	865	127
chr4	866	134
chr4	867	147
chr4	868	146
chr4	869	152
chr4	870	150
chr4	871	138
chr4	872	119
chr4	873	120
chr4	874	115
chr4	875	97
chr4	876	100
chr4	877	102
chr4	878	105
chr4	879	104
chr4	880	115
chr4	881	117
chr4	882	120
chr4	883	116
chr4	884	110
chr4	885	104
chr4	886	99
chr4	887	87
chr4	888	82
chr4	889	78
chr4	890	66
chr4	891	69
chr4	892	70
chr4	893	79
chr4	894	90
chr4	895	101
chr4	896	93
chr4	897	105
chr4	898	111
chr4	899	131
chr4	900	138
chr4	901	162
chr4	902	369
chr4	903	373
chr4	904	441
chr4	905	509
chr4	906	742
chr4	907	793
chr4	908	897
chr4	909	897
chr4	910	1077
