strand	qName	qStart	qEnd	tName	tStart	tEnd	tHitLen	qHitLen	synteny_block_id	type	connector_color	connector_zorder
-	HiC_scaffold_4	109918626	114846495	HiC_scaffold_4	75687084	80588760	4901676	4927869	SB_240	normal	default	0
-	HiC_scaffold_4	114846495	126011417	HiC_scaffold_4	64481055	75575496	11094441	11164922	SB_241	normal	default	0
+	HiC_scaffold_4	126039607	126101128	HiC_scaffold_4	64276675	64348354	71679	61521	SB_242	inversion	default	0
-	HiC_scaffold_4	126085848	126275762	HiC_scaffold_4	64349010	64422289	73279	189914	SB_243	normal	default	0
-	HiC_scaffold_4	126367432	139069185	HiC_scaffold_4	51217798	63925245	12707447	12701753	SB_245	normal	default	0
-	HiC_scaffold_4	139069185	139133903	HiC_scaffold_4	51098764	51163653	64889	64718	SB_246	normal	default	0
-	HiC_scaffold_4	139133903	182390053	HiC_scaffold_4	7889661	51035297	43145636	43256150	SB_247	normal	default	0
-	HiC_scaffold_4	182390053	189971901	HiC_scaffold_4	0	7729232	7729232	7581848	SB_248	normal	default	0
+	HiC_scaffold_5	73169	754707	HiC_scaffold_5	33525	765381	731856	681538	SB_249	normal	default	0
+	HiC_scaffold_5	835040	1001909	HiC_scaffold_5	967209	1140726	173517	166869	SB_250	normal	default	0
+	HiC_scaffold_5	1057902	1505403	HiC_scaffold_5	1205882	1676968	471086	447501	SB_251	normal	default	0
+	HiC_scaffold_5	1549512	2042887	HiC_scaffold_5	1793560	2231542	437982	493375	SB_252	normal	default	0
+	HiC_scaffold_5	2134647	2761743	HiC_scaffold_5	2241991	2926737	684746	627096	SB_253	normal	default	0
+	HiC_scaffold_5	2830652	3023576	HiC_scaffold_5	2885332	3094719	209387	192924	SB_254	normal	default	0
+	HiC_scaffold_5	3134071	3214513	HiC_scaffold_5	3099765	3176122	76357	80442	SB_255	normal	default	0
+	HiC_scaffold_5	3286125	3602383	HiC_scaffold_5	3267716	3610963	343247	316258	SB_256	normal	default	0
-	HiC_scaffold_5	3602402	3909064	HiC_scaffold_5	3747646	4126343	378697	306662	SB_257	inversion	default	0
-	HiC_scaffold_5	3909064	4086581	HiC_scaffold_5	3610967	3790032	179065	177517	SB_258	inversion	default	0
+	HiC_scaffold_5	4086581	4462061	HiC_scaffold_5	4126345	4496100	369755	375480	SB_259	normal	default	0
+	HiC_scaffold_5	4462561	5084675	HiC_scaffold_5	4668001	5315367	647366	622114	SB_260	normal	default	0
+	HiC_scaffold_5	5126413	5200798	HiC_scaffold_5	5377112	5456252	79140	74385	SB_261	normal	default	0
+	HiC_scaffold_5	5259664	6065648	HiC_scaffold_5	5459875	6282021	822146	805984	SB_262	normal	default	0
+	HiC_scaffold_5	6046897	6166352	HiC_scaffold_5	6306911	6441171	134260	119455	SB_263	normal	default	0
+	HiC_scaffold_5	6225537	7376050	HiC_scaffold_5	6523293	7645607	1122314	1150513	SB_264	normal	default	0
+	HiC_scaffold_5	7393729	45476847	HiC_scaffold_5	7720441	45728196	38007755	38083118	SB_265	normal	default	0
-	HiC_scaffold_5	45476847	45565087	HiC_scaffold_5	45730579	45781124	50545	88240	SB_266	inversion	default	0
+	HiC_scaffold_5	45565087	46052580	HiC_scaffold_5	45782036	46261211	479175	487493	SB_267	normal	default	0
+	HiC_scaffold_5	46213768	73723702	HiC_scaffold_5	46261211	73700985	27439774	27509934	SB_268	normal	default	0
-	HiC_scaffold_5	73723705	73779484	HiC_scaffold_5	73702240	73757782	55542	55779	SB_269	inversion	default	0
+	HiC_scaffold_5	73779486	76750643	HiC_scaffold_5	73768427	76733040	2964613	2971157	SB_270	normal	default	0
+	HiC_scaffold_5	76828783	76890770	HiC_scaffold_5	76833309	76886664	53355	61987	SB_271	normal	default	0
+	HiC_scaffold_5	76976892	77153750	HiC_scaffold_5	76887964	77058898	170934	176858	SB_272	normal	default	0
+	HiC_scaffold_5	77154167	154543657	HiC_scaffold_5	77144320	154445693	77301373	77389490	SB_273	normal	default	0
+	HiC_scaffold_6	79	16487684	HiC_scaffold_6	46373	16584543	16538170	16487605	SB_274	normal	default	0
+	HiC_scaffold_6	16624236	27193509	HiC_scaffold_6	16683024	27223638	10540614	10569273	SB_275	normal	default	0
+	HiC_scaffold_6	27193509	53232287	HiC_scaffold_6	27281715	53221923	25940208	26038778	SB_276	normal	default	0
+	HiC_scaffold_6	53293044	82660491	HiC_scaffold_6	53229943	82526238	29296295	29367447	SB_277	normal	default	0
+	HiC_scaffold_6	82737373	86089841	HiC_scaffold_6	82586253	85963946	3377693	3352468	SB_278	normal	default	0
+	HiC_scaffold_6	86089845	89445330	HiC_scaffold_6	86078447	89424621	3346174	3355485	SB_279	normal	default	0
+	HiC_scaffold_6	89529902	118853874	HiC_scaffold_6	89591863	118857910	29266047	29323972	SB_280	normal	default	0
+	HiC_scaffold_6	118948074	119181762	HiC_scaffold_6	119153395	119386500	233105	233688	SB_281	normal	default	0
+	HiC_scaffold_6	119256600	123050093	HiC_scaffold_6	119686193	123483116	3796923	3793493	SB_282	normal	default	0
+	HiC_scaffold_6	123050891	146861577	HiC_scaffold_6	123582775	147319800	23737025	23810686	SB_283	normal	default	0
+	HiC_scaffold_6	146909664	147310750	HiC_scaffold_6	147379926	147793978	414052	401086	SB_284	normal	default	0
+	HiC_scaffold_7	183509	293597	HiC_scaffold_7	252877	361925	109048	110088	SB_285	normal	default	0
+	HiC_scaffold_7	322727	627942	HiC_scaffold_7	421497	692244	270747	305215	SB_286	normal	default	0
+	HiC_scaffold_7	670728	778173	HiC_scaffold_7	762637	863321	100684	107445	SB_287	normal	default	0
+	HiC_scaffold_7	803917	921478	HiC_scaffold_7	675312	743211	67899	117561	SB_288	normal	default	0
-	HiC_scaffold_7	1008615	1124453	HiC_scaffold_7	882062	1018261	136199	115838	SB_289	inversion	default	0
+	HiC_scaffold_7	1171260	12935692	HiC_scaffold_7	1061232	12902106	11840874	11764432	SB_290	normal	default	0
+	HiC_scaffold_7	12981075	34157479	HiC_scaffold_7	12974089	34204398	21230309	21176404	SB_291	normal	default	0
+	HiC_scaffold_7	34202500	69252071	HiC_scaffold_7	34258634	69164611	34905977	35049571	SB_292	normal	default	0
-	HiC_scaffold_7	69252337	69347452	HiC_scaffold_7	69169475	69260522	91047	95115	SB_293	inversion	default	0
+	HiC_scaffold_7	69347452	73722735	HiC_scaffold_7	69331313	73708417	4377104	4375283	SB_294	normal	default	0
-	HiC_scaffold_7	73816100	73881333	HiC_scaffold_7	73764730	73819415	54685	65233	SB_295	inversion	default	0
+	HiC_scaffold_7	73978525	93080380	HiC_scaffold_7	73820073	92876706	19056633	19101855	SB_296	normal	default	0
+	HiC_scaffold_7	93499035	95308280	HiC_scaffold_7	93106798	94750390	1643592	1809245	SB_297	normal	default	0
+	HiC_scaffold_7	95322373	95434434	HiC_scaffold_7	94809456	94925361	115905	112061	SB_298	normal	default	0
+	HiC_scaffold_7	95393150	95454587	HiC_scaffold_7	94785429	94864780	79351	61437	SB_299	normal	default	0
+	HiC_scaffold_7	95618623	96196767	HiC_scaffold_7	95102348	95675611	573263	578144	SB_300	normal	default	0
+	HiC_scaffold_7	96252256	121748606	HiC_scaffold_7	95685896	121084656	25398760	25496350	SB_301	normal	default	0
-	HiC_scaffold_7	121750799	121895978	HiC_scaffold_7	121085626	121209333	123707	145179	SB_302	inversion	default	0
+	HiC_scaffold_7	121896009	122089441	HiC_scaffold_7	121209449	121403898	194449	193432	SB_303	normal	default	0
+	HiC_scaffold_7	122089441	122255335	HiC_scaffold_7	121466401	121617684	151283	165894	SB_304	normal	default	0
+	HiC_scaffold_7	122255336	122971526	HiC_scaffold_7	121715746	122386389	670643	716190	SB_305	normal	default	0
+	HiC_scaffold_7	123062977	144636885	HiC_scaffold_7	122522197	144088725	21566528	21573908	SB_306	normal	default	0
+	HiC_scaffold_8	6896	12344726	HiC_scaffold_8	0	12397859	12397859	12337830	SB_307	normal	default	0
+	HiC_scaffold_8	12449965	26195837	HiC_scaffold_8	12460038	26157257	13697219	13745872	SB_308	normal	default	0
+	HiC_scaffold_8	26195837	42223866	HiC_scaffold_8	26260151	42250327	15990176	16028029	SB_309	normal	default	0
-	HiC_scaffold_8	42295649	42529149	HiC_scaffold_8	42251827	42487802	235975	233500	SB_310	inversion	default	0
-	HiC_scaffold_8	42373474	42442527	HiC_scaffold_13	89932792	89986317	53525	69053	SB_311	translocation	default	0
+	HiC_scaffold_8	42509515	42561299	HiC_scaffold_11	104821693	104895691	73998	51784	SB_312	translocation	default	0
-	HiC_scaffold_8	42547306	42687721	HiC_scaffold_8	42482778	42608398	125620	140415	SB_313	inversion	default	0
+	HiC_scaffold_8	42697066	49135066	HiC_scaffold_8	42645183	49073439	6428256	6438000	SB_314	normal	default	0
+	HiC_scaffold_8	49173739	49438133	HiC_scaffold_8	49124915	49354023	229108	264394	SB_315	normal	default	0
-	HiC_scaffold_8	49480174	49545387	HiC_scaffold_8	49393866	49446669	52803	65213	SB_316	inversion	default	0
+	HiC_scaffold_8	49568467	49734253	HiC_scaffold_8	49447179	49628574	181395	165786	SB_317	normal	default	0
+	HiC_scaffold_8	49813743	50091456	HiC_scaffold_8	49668893	49947078	278185	277713	SB_318	normal	default	0
+	HiC_scaffold_8	50064198	50189378	HiC_scaffold_8	49581227	49674886	93659	125180	SB_319	normal	default	0
+	HiC_scaffold_8	50285342	50546607	HiC_scaffold_8	49950106	50253770	303664	261265	SB_320	normal	default	0
+	HiC_scaffold_8	50586753	53523835	HiC_scaffold_8	50183556	53137380	2953824	2937082	SB_321	normal	default	0
+	HiC_scaffold_8	53523835	56430513	HiC_scaffold_8	53189755	56126670	2936915	2906678	SB_322	normal	default	0
+	HiC_scaffold_8	56490633	67526199	HiC_scaffold_8	56173839	67097570	10923731	11035566	SB_323	normal	default	0
-	HiC_scaffold_8	67567329	67634389	HiC_scaffold_8	67107474	67167967	60493	67060	SB_324	inversion	default	0
+	HiC_scaffold_8	67634389	67759943	HiC_scaffold_8	67167967	67293552	125585	125554	SB_325	normal	default	0
+	HiC_scaffold_8	67764979	85668877	HiC_scaffold_8	67384095	85230040	17845945	17903898	SB_326	normal	default	0
+	HiC_scaffold_8	85687731	85933717	HiC_scaffold_8	85330858	85541800	210942	245986	SB_327	normal	default	0
+	HiC_scaffold_8	86065425	86237991	HiC_scaffold_8	85661374	85861938	200564	172566	SB_328	normal	default	0
+	HiC_scaffold_8	86300426	86385014	HiC_scaffold_8	85961182	86044930	83748	84588	SB_329	normal	default	0
+	HiC_scaffold_8	86385019	87377603	HiC_scaffold_8	86106860	87086111	979251	992584	SB_330	normal	default	0
+	HiC_scaffold_8	87379371	128409414	HiC_scaffold_8	86968820	127870803	40901983	41030043	SB_331	normal	default	0
+	HiC_scaffold_8	128489915	140028035	HiC_scaffold_8	127882160	139572864	11690704	11538120	SB_332	normal	default	0
+	HiC_scaffold_9	60	12311002	HiC_scaffold_9	5137	12442469	12437332	12310942	SB_333	normal	default	0
+	HiC_scaffold_9	12404315	12739501	HiC_scaffold_9	12532805	12852829	320024	335186	SB_335	normal	default	0
+	HiC_scaffold_9	12678791	27868116	HiC_scaffold_9	12853334	27960345	15107011	15189325	SB_336	normal	default	0
+	HiC_scaffold_9	28007282	44991470	HiC_scaffold_9	27964110	44867452	16903342	16984188	SB_337	normal	default	0
+	HiC_scaffold_9	45055546	48971992	HiC_scaffold_9	44875510	48816674	3941164	3916446	SB_338	normal	default	0
+	HiC_scaffold_9	49000476	49174539	HiC_scaffold_9	49008394	49186389	177995	174063	SB_339	normal	default	0
+	HiC_scaffold_9	49179349	49942640	HiC_scaffold_9	49246452	49992444	745992	763291	SB_340	normal	default	0
+	HiC_scaffold_9	50189714	52456038	HiC_scaffold_9	50062149	52334790	2272641	2266324	SB_341	normal	default	0
+	HiC_scaffold_9	52456039	65927439	HiC_scaffold_9	52410224	65847442	13437218	13471400	SB_342	normal	default	0
+	HiC_scaffold_9	65943721	100528530	HiC_scaffold_9	65947443	100450741	34503298	34584809	SB_343	normal	default	0
+	HiC_scaffold_9	100862093	101050829	HiC_scaffold_9	100720153	100894719	174566	188736	SB_344	normal	default	0
+	HiC_scaffold_9	101154796	117129052	HiC_scaffold_9	100941930	116843345	15901415	15974256	SB_345	normal	default	0
+	HiC_scaffold_9	117157096	138359515	HiC_scaffold_9	116928466	138178256	21249790	21202419	SB_346	normal	default	0
