CHROM	WINDOW	mustela_putorius.10x.barcoded
HiC_scaffold_4	1735	125
HiC_scaffold_4	1736	136
HiC_scaffold_4	1737	277
HiC_scaffold_4	1738	351
HiC_scaffold_4	1739	54
HiC_scaffold_4	1740	103
HiC_scaffold_4	1741	320
HiC_scaffold_4	1742	541
HiC_scaffold_4	1743	75
HiC_scaffold_4	1744	19
HiC_scaffold_4	1745	10
HiC_scaffold_4	1746	17
HiC_scaffold_4	1747	105
HiC_scaffold_4	1748	126
HiC_scaffold_4	1749	14
HiC_scaffold_4	1750	10
HiC_scaffold_4	1751	14
HiC_scaffold_4	1752	16
HiC_scaffold_4	1753	8
HiC_scaffold_4	1754	18
HiC_scaffold_4	1755	16
HiC_scaffold_4	1756	30
HiC_scaffold_4	1757	16
HiC_scaffold_4	1758	15
HiC_scaffold_4	1759	32
HiC_scaffold_4	1760	37
HiC_scaffold_4	1761	13
HiC_scaffold_4	1762	26
HiC_scaffold_4	1763	28
HiC_scaffold_4	1764	20
HiC_scaffold_4	1765	23
HiC_scaffold_4	1766	27
HiC_scaffold_4	1767	32
HiC_scaffold_4	1768	36
HiC_scaffold_4	1769	37
HiC_scaffold_4	1770	8
HiC_scaffold_4	1771	18
HiC_scaffold_4	1772	33
HiC_scaffold_4	1773	34
HiC_scaffold_4	1774	21
HiC_scaffold_4	1775	26
HiC_scaffold_4	1776	17
HiC_scaffold_4	1777	19
HiC_scaffold_4	1778	15
HiC_scaffold_4	1779	10
HiC_scaffold_4	1780	18
HiC_scaffold_4	1781	37
HiC_scaffold_4	1782	27
HiC_scaffold_4	1783	22
HiC_scaffold_4	1784	18
HiC_scaffold_4	1785	24
HiC_scaffold_4	1786	32
HiC_scaffold_4	1787	20
HiC_scaffold_4	1788	16
HiC_scaffold_4	1789	34
HiC_scaffold_4	1790	13
HiC_scaffold_4	1791	6
HiC_scaffold_4	1792	10
HiC_scaffold_4	1793	25
HiC_scaffold_4	1794	31
HiC_scaffold_4	1795	192
HiC_scaffold_4	1796	291
HiC_scaffold_4	1797	17
HiC_scaffold_4	1798	31
HiC_scaffold_4	1799	17
HiC_scaffold_4	1800	25
HiC_scaffold_4	1801	19
HiC_scaffold_4	1802	19
HiC_scaffold_4	1803	16
HiC_scaffold_4	1804	17
HiC_scaffold_4	1805	9
HiC_scaffold_4	1806	19
HiC_scaffold_4	1807	7
HiC_scaffold_4	1808	9
HiC_scaffold_4	1809	5
HiC_scaffold_4	1810	10
HiC_scaffold_4	1811	8
HiC_scaffold_4	1812	7
HiC_scaffold_4	1813	14
HiC_scaffold_4	1814	11
HiC_scaffold_4	1815	5
HiC_scaffold_4	1816	14
HiC_scaffold_4	1817	11
HiC_scaffold_4	1818	7
HiC_scaffold_4	1819	6
HiC_scaffold_4	1820	8
HiC_scaffold_4	1821	15
HiC_scaffold_4	1822	1
HiC_scaffold_4	1823	7
HiC_scaffold_4	1824	7
HiC_scaffold_4	1825	5
HiC_scaffold_4	1826	12
HiC_scaffold_4	1827	6
HiC_scaffold_4	1828	13
HiC_scaffold_4	1829	2
HiC_scaffold_4	1830	8
HiC_scaffold_4	1831	15
HiC_scaffold_4	1832	3
HiC_scaffold_4	1833	7
HiC_scaffold_4	1834	15
HiC_scaffold_4	1835	8
HiC_scaffold_4	1836	11
HiC_scaffold_4	1837	8
HiC_scaffold_4	1838	5
HiC_scaffold_4	1839	5
HiC_scaffold_4	1840	18
HiC_scaffold_4	1841	2
HiC_scaffold_4	1842	9
HiC_scaffold_4	1843	4
HiC_scaffold_4	1844	5
HiC_scaffold_4	1845	15
HiC_scaffold_4	1846	3
HiC_scaffold_4	1847	11
HiC_scaffold_4	1848	43
HiC_scaffold_4	1849	13
HiC_scaffold_4	1850	87
HiC_scaffold_4	1851	8
HiC_scaffold_4	1852	6
HiC_scaffold_4	1853	23
HiC_scaffold_4	1854	7
HiC_scaffold_4	1855	3
HiC_scaffold_4	1856	6
HiC_scaffold_4	1857	11
HiC_scaffold_4	1858	13
HiC_scaffold_4	1859	6
HiC_scaffold_4	1860	14
HiC_scaffold_4	1861	10
HiC_scaffold_4	1862	12
HiC_scaffold_4	1863	4
HiC_scaffold_4	1864	3
HiC_scaffold_4	1865	20
HiC_scaffold_4	1866	5
HiC_scaffold_4	1867	5
HiC_scaffold_4	1868	8
HiC_scaffold_4	1869	16
HiC_scaffold_4	1870	8
HiC_scaffold_4	1871	8
HiC_scaffold_4	1872	4
HiC_scaffold_4	1873	11
HiC_scaffold_4	1874	16
HiC_scaffold_4	1875	17
HiC_scaffold_4	1876	12
HiC_scaffold_4	1877	16
HiC_scaffold_4	1878	11
HiC_scaffold_4	1879	6
HiC_scaffold_4	1880	15
HiC_scaffold_4	1881	10
HiC_scaffold_4	1882	13
HiC_scaffold_4	1883	9
HiC_scaffold_4	1884	8
HiC_scaffold_4	1885	8
HiC_scaffold_4	1886	6
HiC_scaffold_4	1887	14
HiC_scaffold_4	1888	18
HiC_scaffold_4	1889	18
HiC_scaffold_4	1890	13
HiC_scaffold_4	1891	17
HiC_scaffold_4	1892	20
HiC_scaffold_4	1893	17
HiC_scaffold_4	1894	13
HiC_scaffold_4	1895	18
HiC_scaffold_4	1896	9
HiC_scaffold_4	1897	27
HiC_scaffold_4	1898	73
HiC_scaffold_4	1899	195
HiC_scaffold_4	1900	94
HiC_scaffold_4	1901	208
HiC_scaffold_4	1902	457
HiC_scaffold_4	1903	15
HiC_scaffold_4	1904	20
HiC_scaffold_4	1905	756
HiC_scaffold_4	1906	416
HiC_scaffold_4	1907	54
HiC_scaffold_4	1908	34
HiC_scaffold_4	1909	9
HiC_scaffold_4	1910	13
HiC_scaffold_4	1911	19
HiC_scaffold_4	1912	31
HiC_scaffold_4	1913	29
HiC_scaffold_4	1914	18
HiC_scaffold_4	1915	22
HiC_scaffold_4	1916	49
HiC_scaffold_4	1917	97
HiC_scaffold_4	1918	13
HiC_scaffold_4	1919	161
HiC_scaffold_4	1920	631
HiC_scaffold_4	1921	513
HiC_scaffold_4	1922	428
HiC_scaffold_4	1923	95
HiC_scaffold_4	1924	23
HiC_scaffold_4	1925	12
HiC_scaffold_4	1926	10
HiC_scaffold_4	1927	21
HiC_scaffold_4	1928	36
HiC_scaffold_4	1929	8
HiC_scaffold_4	1930	33
HiC_scaffold_4	1931	30
HiC_scaffold_4	1932	13
HiC_scaffold_4	1933	26
HiC_scaffold_4	1934	38
HiC_scaffold_4	1935	24
HiC_scaffold_4	1936	22
HiC_scaffold_4	1937	30
HiC_scaffold_4	1938	9
HiC_scaffold_4	1939	16
HiC_scaffold_4	1940	16
HiC_scaffold_4	1941	23
HiC_scaffold_4	1942	32
HiC_scaffold_4	1943	21
HiC_scaffold_4	1944	19
HiC_scaffold_4	1945	20
HiC_scaffold_4	1946	25
HiC_scaffold_4	1947	28
HiC_scaffold_4	1948	21
HiC_scaffold_4	1949	26
HiC_scaffold_4	1950	23
HiC_scaffold_4	1951	17
HiC_scaffold_4	1952	22
HiC_scaffold_4	1953	27
HiC_scaffold_4	1954	561
HiC_scaffold_4	1955	471
HiC_scaffold_4	1956	618
HiC_scaffold_4	1957	681
HiC_scaffold_4	1958	192
HiC_scaffold_4	1959	83
HiC_scaffold_4	1960	184
HiC_scaffold_4	1961	798
HiC_scaffold_4	1962	89
HiC_scaffold_4	1963	29
HiC_scaffold_4	1964	46
HiC_scaffold_4	1965	22
HiC_scaffold_4	1966	28
HiC_scaffold_4	1967	21
HiC_scaffold_4	1968	19
HiC_scaffold_4	1969	26
HiC_scaffold_4	1970	119
HiC_scaffold_4	1971	121
HiC_scaffold_4	1972	63
HiC_scaffold_4	1973	27
HiC_scaffold_4	1974	26
HiC_scaffold_4	1975	118
HiC_scaffold_4	1976	194
HiC_scaffold_4	1977	61
HiC_scaffold_4	1978	151
HiC_scaffold_4	1979	42
HiC_scaffold_4	1980	17
HiC_scaffold_4	1981	202
HiC_scaffold_4	1982	201
HiC_scaffold_4	1983	339
HiC_scaffold_4	1984	326
HiC_scaffold_4	1985	416
HiC_scaffold_4	1986	439
HiC_scaffold_4	1987	537
HiC_scaffold_4	1988	235
HiC_scaffold_4	1989	175
HiC_scaffold_4	1990	131
HiC_scaffold_4	1991	14
HiC_scaffold_4	1992	143
HiC_scaffold_4	1993	10
HiC_scaffold_4	1994	17
HiC_scaffold_4	1995	264
HiC_scaffold_4	1996	380
HiC_scaffold_4	1997	27
HiC_scaffold_4	1998	109
HiC_scaffold_4	1999	432
HiC_scaffold_4	2000	565
HiC_scaffold_4	2001	427
HiC_scaffold_4	2002	27
HiC_scaffold_4	2003	16
HiC_scaffold_4	2004	12
HiC_scaffold_4	2005	12
HiC_scaffold_4	2006	38
HiC_scaffold_4	2007	363
HiC_scaffold_4	2008	491
HiC_scaffold_4	2009	535
HiC_scaffold_4	2010	284
HiC_scaffold_4	2011	15
HiC_scaffold_4	2012	28
HiC_scaffold_4	2013	22
HiC_scaffold_4	2014	24
HiC_scaffold_4	2015	17
HiC_scaffold_4	2016	21
HiC_scaffold_4	2017	16
HiC_scaffold_4	2018	31
HiC_scaffold_4	2019	9
HiC_scaffold_4	2020	103
HiC_scaffold_4	2021	17
HiC_scaffold_4	2022	17
HiC_scaffold_4	2023	16
HiC_scaffold_4	2024	14
HiC_scaffold_4	2025	11
HiC_scaffold_4	2026	24
HiC_scaffold_4	2027	19
HiC_scaffold_4	2028	15
HiC_scaffold_4	2029	15
HiC_scaffold_4	2030	24
HiC_scaffold_4	2031	11
HiC_scaffold_4	2032	13
HiC_scaffold_4	2033	15
HiC_scaffold_4	2034	25
HiC_scaffold_4	2035	50
HiC_scaffold_4	2036	27
HiC_scaffold_4	2037	17
HiC_scaffold_4	2038	16
HiC_scaffold_4	2039	21
HiC_scaffold_4	2040	18
HiC_scaffold_4	2041	19
HiC_scaffold_4	2042	32
HiC_scaffold_4	2043	14
HiC_scaffold_4	2044	20
HiC_scaffold_4	2045	13
HiC_scaffold_4	2046	26
HiC_scaffold_4	2047	16
HiC_scaffold_4	2048	194
HiC_scaffold_4	2049	171
HiC_scaffold_4	2050	16
HiC_scaffold_4	2051	21
HiC_scaffold_4	2052	11
HiC_scaffold_4	2053	18
HiC_scaffold_4	2054	13
HiC_scaffold_4	2055	362
HiC_scaffold_4	2056	22
HiC_scaffold_4	2057	28
HiC_scaffold_4	2058	12
HiC_scaffold_4	2059	20
HiC_scaffold_4	2060	25
HiC_scaffold_4	2061	50
HiC_scaffold_4	2062	19
HiC_scaffold_4	2063	18
HiC_scaffold_4	2064	394
HiC_scaffold_4	2065	551
HiC_scaffold_4	2066	364
HiC_scaffold_4	2067	377
HiC_scaffold_4	2068	22
HiC_scaffold_4	2069	23
HiC_scaffold_4	2070	29
HiC_scaffold_4	2071	12
HiC_scaffold_4	2072	25
HiC_scaffold_4	2073	23
HiC_scaffold_4	2074	81
HiC_scaffold_4	2075	124
HiC_scaffold_4	2076	7
HiC_scaffold_4	2077	23
HiC_scaffold_4	2078	15
HiC_scaffold_4	2079	31
HiC_scaffold_4	2080	197
HiC_scaffold_4	2081	18
HiC_scaffold_4	2082	27
HiC_scaffold_4	2083	23
HiC_scaffold_4	2084	17
HiC_scaffold_4	2085	17
HiC_scaffold_4	2086	24
HiC_scaffold_4	2087	427
HiC_scaffold_4	2088	157
HiC_scaffold_4	2089	43
HiC_scaffold_4	2090	109
HiC_scaffold_4	2091	50
HiC_scaffold_4	2092	16
HiC_scaffold_4	2093	19
HiC_scaffold_4	2094	19
HiC_scaffold_4	2095	21
HiC_scaffold_4	2096	23
HiC_scaffold_4	2097	23
HiC_scaffold_4	2098	33
HiC_scaffold_4	2099	22
HiC_scaffold_4	2100	20
HiC_scaffold_4	2101	35
HiC_scaffold_4	2102	19
HiC_scaffold_4	2103	78
HiC_scaffold_4	2104	328
HiC_scaffold_4	2105	515
HiC_scaffold_4	2106	293
HiC_scaffold_4	2107	102
HiC_scaffold_4	2108	216
HiC_scaffold_4	2109	409
HiC_scaffold_4	2110	83
HiC_scaffold_4	2111	20
HiC_scaffold_4	2112	15
HiC_scaffold_4	2113	21
HiC_scaffold_4	2114	138
HiC_scaffold_4	2115	258
HiC_scaffold_4	2116	124
HiC_scaffold_4	2117	18
HiC_scaffold_4	2118	24
HiC_scaffold_4	2119	163
HiC_scaffold_4	2120	218
HiC_scaffold_4	2121	41
HiC_scaffold_4	2122	24
HiC_scaffold_4	2123	19
HiC_scaffold_4	2124	16
HiC_scaffold_4	2125	20
HiC_scaffold_4	2126	15
HiC_scaffold_4	2127	25
HiC_scaffold_4	2128	25
HiC_scaffold_4	2129	30
HiC_scaffold_4	2130	22
HiC_scaffold_4	2131	12
HiC_scaffold_4	2132	24
HiC_scaffold_4	2133	11
HiC_scaffold_4	2134	17
HiC_scaffold_4	2135	12
HiC_scaffold_4	2136	12
HiC_scaffold_4	2137	49
HiC_scaffold_4	2138	23
HiC_scaffold_4	2139	192
HiC_scaffold_4	2140	33
HiC_scaffold_4	2141	67
HiC_scaffold_4	2142	270
HiC_scaffold_4	2143	400
HiC_scaffold_4	2144	53
HiC_scaffold_4	2145	139
HiC_scaffold_4	2146	173
HiC_scaffold_4	2147	206
HiC_scaffold_4	2148	82
HiC_scaffold_4	2149	8
HiC_scaffold_4	2150	144
HiC_scaffold_4	2151	294
HiC_scaffold_4	2152	24
HiC_scaffold_4	2153	17
HiC_scaffold_4	2154	51
HiC_scaffold_4	2155	30
HiC_scaffold_4	2156	29
HiC_scaffold_4	2157	25
HiC_scaffold_4	2158	29
HiC_scaffold_4	2159	13
HiC_scaffold_4	2160	41
HiC_scaffold_4	2161	15
HiC_scaffold_4	2162	10
HiC_scaffold_4	2163	17
HiC_scaffold_4	2164	18
HiC_scaffold_4	2165	14
HiC_scaffold_4	2166	13
HiC_scaffold_4	2167	24
HiC_scaffold_4	2168	21
HiC_scaffold_4	2169	12
HiC_scaffold_4	2170	24
HiC_scaffold_4	2171	17
HiC_scaffold_4	2172	19
HiC_scaffold_4	2173	17
HiC_scaffold_4	2174	24
HiC_scaffold_4	2175	285
HiC_scaffold_4	2176	336
HiC_scaffold_4	2177	11
HiC_scaffold_4	2178	22
HiC_scaffold_4	2179	12
HiC_scaffold_4	2180	17
HiC_scaffold_4	2181	9
HiC_scaffold_4	2182	15
HiC_scaffold_4	2183	13
HiC_scaffold_4	2184	15
HiC_scaffold_4	2185	6
HiC_scaffold_4	2186	28
HiC_scaffold_4	2187	20
HiC_scaffold_4	2188	9
HiC_scaffold_4	2189	11
HiC_scaffold_4	2190	10
HiC_scaffold_4	2191	14
HiC_scaffold_4	2192	21
HiC_scaffold_4	2193	27
HiC_scaffold_4	2194	11
HiC_scaffold_4	2195	9
HiC_scaffold_4	2196	19
HiC_scaffold_4	2197	20
HiC_scaffold_4	2198	31
HiC_scaffold_4	2199	24
HiC_scaffold_4	2200	15
HiC_scaffold_4	2201	6
HiC_scaffold_4	2202	9
HiC_scaffold_4	2203	21
HiC_scaffold_4	2204	23
HiC_scaffold_4	2205	18
HiC_scaffold_4	2206	20
HiC_scaffold_4	2207	6
HiC_scaffold_4	2208	6
HiC_scaffold_4	2209	14
HiC_scaffold_4	2210	292
HiC_scaffold_4	2211	471
HiC_scaffold_4	2212	359
HiC_scaffold_4	2213	23
HiC_scaffold_4	2214	21
HiC_scaffold_4	2215	14
HiC_scaffold_4	2216	2
HiC_scaffold_4	2217	26
HiC_scaffold_4	2218	17
HiC_scaffold_4	2219	9
HiC_scaffold_4	2220	18
HiC_scaffold_4	2221	9
HiC_scaffold_4	2222	29
HiC_scaffold_4	2223	20
HiC_scaffold_4	2224	15
HiC_scaffold_4	2225	10
HiC_scaffold_4	2226	7
HiC_scaffold_4	2227	8
HiC_scaffold_4	2228	6
HiC_scaffold_4	2229	7
HiC_scaffold_4	2230	5
HiC_scaffold_4	2231	4
HiC_scaffold_4	2232	21
HiC_scaffold_4	2233	19
HiC_scaffold_4	2234	14
HiC_scaffold_4	2235	17
HiC_scaffold_4	2236	26
HiC_scaffold_4	2237	18
HiC_scaffold_4	2238	18
HiC_scaffold_4	2239	18
HiC_scaffold_4	2240	19
HiC_scaffold_4	2241	17
HiC_scaffold_4	2242	49
HiC_scaffold_4	2243	17
HiC_scaffold_4	2244	10
HiC_scaffold_4	2245	10
HiC_scaffold_4	2246	16
HiC_scaffold_4	2247	10
HiC_scaffold_4	2248	17
HiC_scaffold_4	2249	22
HiC_scaffold_4	2250	12
HiC_scaffold_4	2251	32
HiC_scaffold_4	2252	17
HiC_scaffold_4	2253	26
HiC_scaffold_4	2254	17
HiC_scaffold_4	2255	3
HiC_scaffold_4	2256	15
HiC_scaffold_4	2257	41
HiC_scaffold_4	2258	18
HiC_scaffold_4	2259	19
HiC_scaffold_4	2260	10
HiC_scaffold_4	2261	14
HiC_scaffold_4	2262	15
HiC_scaffold_4	2263	17
HiC_scaffold_4	2264	11
HiC_scaffold_4	2265	23
HiC_scaffold_4	2266	18
HiC_scaffold_4	2267	31
HiC_scaffold_4	2268	24
HiC_scaffold_4	2269	9
HiC_scaffold_4	2270	28
HiC_scaffold_4	2271	20
HiC_scaffold_4	2272	42
HiC_scaffold_4	2273	22
HiC_scaffold_4	2274	18
HiC_scaffold_4	2275	20
HiC_scaffold_4	2276	214
HiC_scaffold_4	2277	307
HiC_scaffold_4	2278	315
HiC_scaffold_4	2279	82
HiC_scaffold_4	2280	102
HiC_scaffold_4	2281	24
HiC_scaffold_4	2282	54
HiC_scaffold_4	2283	359
HiC_scaffold_4	2284	215
HiC_scaffold_4	2285	250
HiC_scaffold_4	2286	81
HiC_scaffold_4	2287	24
HiC_scaffold_4	2288	28
HiC_scaffold_4	2289	29
HiC_scaffold_4	2290	12
HiC_scaffold_4	2291	17
HiC_scaffold_4	2292	13
HiC_scaffold_4	2293	11
HiC_scaffold_4	2294	65
HiC_scaffold_4	2295	362
HiC_scaffold_4	2296	31
HiC_scaffold_4	2297	28
HiC_scaffold_4	2298	19
HiC_scaffold_4	2299	16
HiC_scaffold_4	2300	74
HiC_scaffold_4	2301	172
HiC_scaffold_4	2302	217
HiC_scaffold_4	2303	276
HiC_scaffold_4	2304	153
HiC_scaffold_4	2305	122
HiC_scaffold_4	2306	113
HiC_scaffold_4	2307	300
HiC_scaffold_4	2308	122
HiC_scaffold_4	2309	24
HiC_scaffold_4	2310	19
HiC_scaffold_4	2311	17
HiC_scaffold_4	2312	13
HiC_scaffold_4	2313	20
HiC_scaffold_4	2314	17
HiC_scaffold_4	2315	337
HiC_scaffold_4	2316	325
HiC_scaffold_4	2317	235
HiC_scaffold_4	2318	92
HiC_scaffold_4	2319	220
HiC_scaffold_4	2320	242
HiC_scaffold_4	2321	140
HiC_scaffold_4	2322	250
HiC_scaffold_4	2323	328
HiC_scaffold_4	2324	306
HiC_scaffold_4	2325	11
HiC_scaffold_4	2326	17
HiC_scaffold_4	2327	34
HiC_scaffold_4	2328	21
HiC_scaffold_4	2329	18
HiC_scaffold_4	2330	23
HiC_scaffold_4	2331	16
HiC_scaffold_4	2332	17
HiC_scaffold_4	2333	47
HiC_scaffold_4	2334	215
HiC_scaffold_4	2335	137
HiC_scaffold_4	2336	29
HiC_scaffold_4	2337	23
HiC_scaffold_4	2338	18
HiC_scaffold_4	2339	136
HiC_scaffold_4	2340	48
HiC_scaffold_4	2341	90
HiC_scaffold_4	2342	111
HiC_scaffold_4	2343	149
HiC_scaffold_4	2344	53
HiC_scaffold_4	2345	24
HiC_scaffold_4	2346	196
HiC_scaffold_4	2347	175
HiC_scaffold_4	2348	208
HiC_scaffold_4	2349	57
HiC_scaffold_4	2350	30
HiC_scaffold_4	2351	86
HiC_scaffold_4	2352	43
HiC_scaffold_4	2353	114
HiC_scaffold_4	2354	91
HiC_scaffold_4	2355	157
HiC_scaffold_4	2356	95
HiC_scaffold_4	2357	68
HiC_scaffold_4	2358	301
HiC_scaffold_4	2359	58
HiC_scaffold_4	2360	19
HiC_scaffold_4	2361	26
HiC_scaffold_4	2362	11
HiC_scaffold_4	2363	32
HiC_scaffold_4	2364	30
HiC_scaffold_4	2365	38
HiC_scaffold_4	2366	185
HiC_scaffold_4	2367	25
HiC_scaffold_4	2368	64
HiC_scaffold_4	2369	19
HiC_scaffold_4	2370	91
HiC_scaffold_4	2371	84
HiC_scaffold_4	2372	334
HiC_scaffold_4	2373	56
HiC_scaffold_4	2374	126
HiC_scaffold_4	2375	24
HiC_scaffold_4	2376	18
HiC_scaffold_4	2377	9
HiC_scaffold_4	2378	11
HiC_scaffold_4	2379	15
HiC_scaffold_4	2380	16
HiC_scaffold_4	2381	20
HiC_scaffold_4	2382	10
HiC_scaffold_4	2383	9
HiC_scaffold_4	2384	10
HiC_scaffold_4	2385	13
HiC_scaffold_4	2386	22
HiC_scaffold_4	2387	16
HiC_scaffold_4	2388	8
HiC_scaffold_4	2389	9
HiC_scaffold_4	2390	12
HiC_scaffold_4	2391	20
HiC_scaffold_4	2392	11
HiC_scaffold_4	2393	14
HiC_scaffold_4	2394	18
HiC_scaffold_4	2395	22
HiC_scaffold_4	2396	19
HiC_scaffold_4	2397	31
HiC_scaffold_4	2398	7
HiC_scaffold_4	2399	8
HiC_scaffold_4	2400	17
HiC_scaffold_4	2401	16
HiC_scaffold_4	2402	18
HiC_scaffold_4	2403	25
HiC_scaffold_4	2404	8
HiC_scaffold_4	2405	24
HiC_scaffold_4	2406	66
HiC_scaffold_4	2407	21
HiC_scaffold_4	2408	21
HiC_scaffold_4	2409	7
HiC_scaffold_4	2410	5
HiC_scaffold_4	2411	35
HiC_scaffold_4	2412	36
HiC_scaffold_4	2413	16
HiC_scaffold_4	2414	15
HiC_scaffold_4	2415	12
HiC_scaffold_4	2416	6
HiC_scaffold_4	2417	14
HiC_scaffold_4	2418	22
HiC_scaffold_4	2419	20
HiC_scaffold_4	2420	23
HiC_scaffold_4	2421	20
HiC_scaffold_4	2422	155
HiC_scaffold_4	2423	147
HiC_scaffold_4	2424	88
HiC_scaffold_4	2425	99
HiC_scaffold_4	2426	250
HiC_scaffold_4	2427	167
HiC_scaffold_4	2428	212
HiC_scaffold_4	2429	448
HiC_scaffold_4	2430	297
HiC_scaffold_4	2431	171
HiC_scaffold_4	2432	81
HiC_scaffold_4	2433	229
HiC_scaffold_4	2434	160
HiC_scaffold_4	2435	131
HiC_scaffold_4	2436	270
HiC_scaffold_4	2437	124
HiC_scaffold_4	2438	377
HiC_scaffold_4	2439	52
HiC_scaffold_4	2440	231
HiC_scaffold_4	2441	18
HiC_scaffold_4	2442	26
HiC_scaffold_4	2443	22
HiC_scaffold_4	2444	18
HiC_scaffold_4	2445	80
HiC_scaffold_4	2446	10
HiC_scaffold_4	2447	16
HiC_scaffold_4	2448	119
HiC_scaffold_4	2449	209
HiC_scaffold_4	2450	113
HiC_scaffold_4	2451	110
HiC_scaffold_4	2452	16
HiC_scaffold_4	2453	46
HiC_scaffold_4	2454	21
HiC_scaffold_4	2455	16
HiC_scaffold_4	2456	58
HiC_scaffold_4	2457	93
HiC_scaffold_4	2458	30
HiC_scaffold_4	2459	442
HiC_scaffold_4	2460	353
HiC_scaffold_4	2461	60
HiC_scaffold_4	2462	44
HiC_scaffold_4	2463	11
HiC_scaffold_4	2464	23
HiC_scaffold_4	2465	22
HiC_scaffold_4	2466	12
HiC_scaffold_4	2467	12
HiC_scaffold_4	2468	12
HiC_scaffold_4	2469	14
HiC_scaffold_4	2470	17
HiC_scaffold_4	2471	17
HiC_scaffold_4	2472	10
HiC_scaffold_4	2473	13
HiC_scaffold_4	2474	16
HiC_scaffold_4	2475	28
HiC_scaffold_4	2476	121
HiC_scaffold_4	2477	90
HiC_scaffold_4	2478	26
HiC_scaffold_4	2479	31
HiC_scaffold_4	2480	217
HiC_scaffold_4	2481	15
HiC_scaffold_4	2482	19
HiC_scaffold_4	2483	59
HiC_scaffold_4	2484	17
HiC_scaffold_4	2485	29
HiC_scaffold_4	2486	202
HiC_scaffold_4	2487	38
HiC_scaffold_4	2488	21
HiC_scaffold_4	2489	86
HiC_scaffold_4	2490	293
HiC_scaffold_4	2491	134
HiC_scaffold_4	2492	27
HiC_scaffold_4	2493	244
HiC_scaffold_4	2494	416
HiC_scaffold_4	2495	62
HiC_scaffold_4	2496	21
HiC_scaffold_4	2497	38
HiC_scaffold_4	2498	22
HiC_scaffold_4	2499	36
HiC_scaffold_4	2500	34
HiC_scaffold_4	2501	51
HiC_scaffold_4	2502	23
HiC_scaffold_4	2503	38
HiC_scaffold_4	2504	25
HiC_scaffold_4	2505	12
HiC_scaffold_4	2506	33
HiC_scaffold_4	2507	56
HiC_scaffold_4	2508	412
HiC_scaffold_4	2509	27
HiC_scaffold_4	2510	50
HiC_scaffold_4	2511	10
HiC_scaffold_4	2512	9
HiC_scaffold_4	2513	16
HiC_scaffold_4	2514	25
HiC_scaffold_4	2515	132
HiC_scaffold_4	2516	141
HiC_scaffold_4	2517	27
HiC_scaffold_4	2518	13
HiC_scaffold_4	2519	43
HiC_scaffold_4	2520	39
HiC_scaffold_4	2521	347
HiC_scaffold_4	2522	131
HiC_scaffold_4	2523	25
HiC_scaffold_4	2524	13
HiC_scaffold_4	2525	11
HiC_scaffold_4	2526	106
HiC_scaffold_4	2527	170
HiC_scaffold_4	2528	22
HiC_scaffold_4	2529	7
HiC_scaffold_4	2530	20
HiC_scaffold_4	2531	2
HiC_scaffold_4	2532	7
HiC_scaffold_4	2533	7
HiC_scaffold_4	2534	9
HiC_scaffold_4	2535	5
HiC_scaffold_4	2536	12
HiC_scaffold_4	2537	20
HiC_scaffold_4	2538	8
HiC_scaffold_4	2539	10
HiC_scaffold_4	2540	15
HiC_scaffold_4	2541	7
HiC_scaffold_4	2542	16
HiC_scaffold_4	2543	9
HiC_scaffold_4	2544	3
HiC_scaffold_4	2545	16
HiC_scaffold_4	2546	7
HiC_scaffold_4	2547	6
HiC_scaffold_4	2548	7
HiC_scaffold_4	2549	14
HiC_scaffold_4	2550	16
HiC_scaffold_4	2551	7
HiC_scaffold_4	2552	11
HiC_scaffold_4	2553	57
HiC_scaffold_4	2554	76
HiC_scaffold_4	2555	20
HiC_scaffold_4	2556	11
HiC_scaffold_4	2557	24
HiC_scaffold_4	2558	18
HiC_scaffold_4	2559	26
HiC_scaffold_4	2560	13
HiC_scaffold_4	2561	23
HiC_scaffold_4	2562	20
HiC_scaffold_4	2563	14
HiC_scaffold_4	2564	12
HiC_scaffold_4	2565	44
HiC_scaffold_4	2566	37
HiC_scaffold_4	2567	89
HiC_scaffold_4	2568	10
HiC_scaffold_4	2569	13
HiC_scaffold_4	2570	13
HiC_scaffold_4	2571	9
HiC_scaffold_4	2572	20
HiC_scaffold_4	2573	19
HiC_scaffold_4	2574	8
HiC_scaffold_4	2575	14
HiC_scaffold_4	2576	16
HiC_scaffold_4	2577	12
HiC_scaffold_4	2578	17
HiC_scaffold_4	2579	15
HiC_scaffold_4	2580	8
HiC_scaffold_4	2581	18
HiC_scaffold_4	2582	597
HiC_scaffold_4	2583	271
HiC_scaffold_4	2584	3
HiC_scaffold_4	2585	11
HiC_scaffold_4	2586	8
HiC_scaffold_4	2587	9
HiC_scaffold_4	2588	6
HiC_scaffold_4	2589	11
HiC_scaffold_4	2590	35
HiC_scaffold_4	2591	12
HiC_scaffold_4	2592	5
HiC_scaffold_4	2593	13
HiC_scaffold_4	2594	22
HiC_scaffold_4	2595	267
HiC_scaffold_4	2596	16
HiC_scaffold_4	2597	11
HiC_scaffold_4	2598	4
HiC_scaffold_4	2599	9
HiC_scaffold_4	2600	14
HiC_scaffold_4	2601	7
HiC_scaffold_4	2602	31
HiC_scaffold_4	2603	16
HiC_scaffold_4	2604	10
HiC_scaffold_4	2605	29
HiC_scaffold_4	2606	21
HiC_scaffold_4	2607	187
